1.1560825775096166,0.46948049014953264,0.001082671185757286,-0.00047243005608287806
1.162973603370701,0.46233037435890334,0.1722756465271119,-0.17875289476573228
1.176631049453175,0.4481540300438583,0.34143615206185446,-0.3544086078761264
1.1959160577167058,0.42855279428536924,0.48212520658826935,-0.4900308939622255
1.2237547947934602,0.4024544047664279,0.695968426918859,-0.6524597379735327
1.265842739586095,0.36716318752664484,1.05219861981587,-0.8822804309945768
1.3127794972936724,0.32784667334522044,1.1734189426894333,-0.98291285453561
1.3609171023985858,0.28769253161293096,1.2034401276228361,-1.0038535433072369
1.4216103967314504,0.23948850700839586,1.5173323583216167,-1.2051006151133772
1.4870250367534223,0.18788480545828623,1.6353660005492996,-1.2900925387527404
1.5470099238297168,0.1356442128278574,1.499622176907364,-1.3060148157607205
1.6088885055507725,0.08118468861979103,1.5469645430263899,-1.3614881052016594
1.6738200110029233,0.027474970574198038,1.6232876363037723,-1.3427429511398248
1.739038023970179,-0.019915004931077583,1.6304503241813912,-1.1847493876318904
1.8039706557669797,-0.06881470917342675,1.6233157949200177,-1.222492606058729
1.8703414417748256,-0.11877379616022304,1.659269650196148,-1.2489771746699072
1.9369412092995608,-0.1685020161312991,1.664994188118378,-1.2432054992769008
2.0045751348975784,-0.21415777202625352,1.690848139950442,-1.1413938973738609
2.07364188167235,-0.26329811328718056,1.7266686693692863,-1.228508531523176
2.1376578988566424,-0.30596813792041944,1.6004004296073064,-1.0667506158309714
2.2059531032426674,-0.35110779516725776,1.7073801096506243,-1.1284914311709586
2.274282046716864,-0.39820078066158265,1.7082235868549147,-1.177324637358122
2.342819367706864,-0.4454609439799343,1.7134330247499965,-1.1815040829587915
2.4130937567137853,-0.4880039688184282,1.7568597251730302,-1.0635756209623481
2.4815030572674157,-0.5287680009839341,1.710232513840757,-1.0191008041376457
2.5513471193155053,-0.5738053281925398,1.7461015512022353,-1.1259331802151449
