xmin,ymin,xmax,ymax
586.7020874023438,471.0197448730469,824.8513793945312,582.8129272460938
586.6129150390625,470.34747314453125,823.1935424804688,582.58154296875
585.7816772460938,471.945068359375,811.414794921875,581.2705688476562
584.9232788085938,472.1214294433594,806.2503051757812,580.6586303710938
581.5740356445312,474.2701721191406,803.5245361328125,580.1986083984375
588.4755859375,475.3397521972656,801.1685791015625,579.1387939453125
585.81103515625,475.65509033203125,797.7142944335938,577.5656127929688
582.7992553710938,476.7645568847656,793.9141845703125,576.8723754882812
580.5530395507812,478.9671936035156,789.5219116210938,574.7955322265625
580.279296875,480.6263732910156,785.6559448242188,573.5736694335938
576.6249389648438,479.463134765625,784.4926147460938,572.3255615234375
575.980224609375,478.865478515625,778.9190063476562,571.9022216796875
574.1591186523438,478.8252868652344,776.9000854492188,570.8187866210938
574.4591674804688,479.12066650390625,770.909912109375,569.364501953125
574.7208862304688,478.3192443847656,771.0425415039062,568.2493286132812
575.5580444335938,478.4950256347656,760.7709350585938,568.1741333007812
578.1109619140625,477.7572326660156,762.6052856445312,569.8796997070312
579.8751831054688,479.19317626953125,756.3178100585938,569.5878295898438
577.058349609375,479.1925354003906,754.4159545898438,569.5595092773438
577.1510620117188,479.44580078125,751.6051635742188,569.5963745117188
576.1505737304688,480.9061584472656,748.97998046875,567.76611328125
575.2476196289062,481.4296875,746.4884643554688,567.0333251953125
575.1212768554688,481.9906311035156,741.2453002929688,565.5439453125
573.9822387695312,481.98394775390625,738.5264892578125,565.4100341796875
572.5463256835938,484.4297790527344,736.9572143554688,564.2511596679688
572.260986328125,485.1102600097656,733.6395263671875,563.4939575195312
