xmin,ymin,xmax,ymax
207.2497100830078,482.3499450683594,494.1872253417969,589.1030883789062
205.41714477539062,482.656982421875,489.483642578125,588.5900268554688
202.44219970703125,478.1205749511719,475.89019775390625,587.7640380859375
192.57716369628906,483.8427734375,472.54180908203125,586.0745239257812
188.1842803955078,483.63262939453125,456.8611755371094,583.63720703125
182.21629333496094,482.3597106933594,445.9679870605469,580.7723999023438
177.24720764160156,484.96661376953125,436.9340515136719,582.9808959960938
171.7709197998047,485.42926025390625,432.4964294433594,580.8971557617188
166.98464965820312,483.105712890625,418.63409423828125,579.2295532226562
163.2017059326172,481.859130859375,408.00665283203125,572.1371459960938
153.89453125,483.1582946777344,402.823974609375,573.7089233398438
149.4177703857422,483.84478759765625,394.3478088378906,573.1574096679688
145.77218627929688,485.5638732910156,375.7774353027344,568.6697387695312
136.2270050048828,483.4396667480469,376.6673889160156,571.8212890625
133.69813537597656,483.7524108886719,370.551025390625,571.194091796875
130.11814880371094,487.9261169433594,353.92376708984375,574.680419921875
125.30311584472656,487.4186706542969,344.0763854980469,570.2024536132812
118.54402923583984,485.3521423339844,342.5843200683594,564.7538452148438
116.21846771240234,485.2528381347656,335.2863464355469,565.5276489257812
115.41646575927734,487.3932800292969,323.0204772949219,569.88232421875
105.47039794921875,487.014404296875,319.4893493652344,566.9656982421875
104.1876220703125,487.08770751953125,313.6092529296875,565.1395874023438
98.7254409790039,487.31109619140625,305.3791809082031,564.4354248046875
93.26806640625,485.673583984375,298.8932800292969,565.2601318359375
92.55610656738281,485.5807800292969,290.3021545410156,564.8525390625
87.3346939086914,491.7770690917969,282.6256103515625,563.0988159179688
