xmin,ymin,xmax,ymax
370.8543701171875,485.7232971191406,584.0595703125,563.8866577148438
374.6014099121094,485.8947448730469,590.937744140625,563.9365234375
379.1036682128906,484.07861328125,596.8170776367188,561.0387573242188
390.076904296875,485.0887145996094,611.5997924804688,566.9575805664062
398.5517883300781,486.4970397949219,626.0860595703125,567.0806274414062
412.815185546875,484.9277038574219,653.5718383789062,570.938720703125
431.4560546875,482.90673828125,678.6549072265625,571.0549926757812
448.9670104980469,481.6532287597656,696.9041137695312,571.1718139648438
462.59649658203125,483.656005859375,725.4192504882812,575.1984252929688
487.7015686035156,483.6081237792969,756.4996948242188,579.3986206054688
503.1253356933594,480.0035095214844,792.5047607421875,581.9197387695312
526.4232788085938,479.5221862792969,822.478515625,580.70068359375
546.6871948242188,479.9130859375,858.3889770507812,584.9918823242188
573.7138061523438,482.242431640625,894.9722900390625,585.045166015625
597.9338989257812,478.9699401855469,930.4635009765625,584.3543090820312
624.3541870117188,479.22119140625,978.3733520507812,594.9845581054688
646.51904296875,476.3871765136719,1023.0030517578125,596.8981323242188
669.4063720703125,475.4736328125,1024.0,596.2755737304688
703.7612915039062,486.1410827636719,1022.4420166015625,598.8999633789062
740.8441162109375,481.5719909667969,1024.0,598.9514770507812
781.1177978515625,479.884033203125,1024.0,597.5025024414062
822.982421875,470.846435546875,1019.5203247070312,603.8827514648438
867.88720703125,468.58013916015625,1016.5302124023438,607.1215209960938
921.3749389648438,464.0625,1024.0,602.7737426757812
971.05712890625,470.7395935058594,1023.9561767578125,577.6409912109375
