xmin,ymin,xmax,ymax
51.81610107421875,484.16070556640625,289.9112854003906,562.5560913085938
53.6146354675293,484.42724609375,293.114013671875,562.27197265625
57.133766174316406,485.06396484375,296.8459167480469,561.9525756835938
64.8997573852539,485.01123046875,301.57080078125,563.2808837890625
77.0271987915039,484.5526428222656,319.1376037597656,563.8048095703125
87.54803466796875,486.10235595703125,322.7619323730469,562.7158203125
96.50801086425781,484.32257080078125,342.9132995605469,564.1028442382812
108.77159881591797,485.5131530761719,351.3493347167969,563.5360717773438
119.702880859375,483.446533203125,362.55816650390625,564.1105346679688
129.77603149414062,484.29638671875,377.7897644042969,563.6610717773438
140.54434204101562,483.37139892578125,390.9588928222656,564.3521728515625
153.89205932617188,485.7856140136719,404.38897705078125,565.5919799804688
165.08372497558594,485.6032409667969,411.04669189453125,565.6732788085938
176.61216735839844,484.2607116699219,430.4504089355469,564.792236328125
188.7379150390625,482.877685546875,440.1201171875,564.4468383789062
197.28729248046875,485.387939453125,454.6119689941406,566.0079956054688
213.65415954589844,487.45196533203125,454.9310607910156,565.0022583007812
224.94717407226562,482.8973693847656,482.45074462890625,565.2431640625
241.58409118652344,483.626953125,492.2826843261719,564.5485229492188
249.36428833007812,483.992919921875,508.6493225097656,565.6817016601562
265.9926452636719,484.6630859375,516.9586791992188,566.5971069335938
278.0036315917969,484.2605895996094,535.0646362304688,566.984619140625
291.63330078125,483.9999084472656,545.3907470703125,566.69677734375
301.47393798828125,483.1353454589844,564.1361694335938,566.6981811523438
320.2841491699219,482.7928771972656,577.2925415039062,565.7540893554688
332.1900329589844,482.2060546875,588.6949462890625,565.8824462890625
