xmin,ymin,xmax,ymax
337.4515686035156,474.6561584472656,724.1121215820312,599.7125244140625
331.76611328125,474.8321838378906,719.8482666015625,599.2282104492188
326.9906921386719,469.37060546875,704.1053466796875,599.4078979492188
309.047119140625,470.001953125,683.4479370117188,600.0912475585938
289.0459899902344,471.0846252441406,678.5183715820312,600.5785522460938
274.7757568359375,471.2952575683594,659.2149658203125,603.2949829101562
257.5009460449219,469.926025390625,641.0936279296875,601.877197265625
242.0900421142578,470.8174743652344,627.7862548828125,603.841796875
222.2731170654297,472.5171813964844,615.7393798828125,605.4801635742188
203.1060791015625,468.92242431640625,596.7603759765625,604.516357421875
189.60765075683594,471.1427917480469,579.4781494140625,603.5735473632812
168.24095153808594,469.203369140625,574.99609375,603.3549194335938
149.29705810546875,468.8414001464844,548.1194458007812,603.0066528320312
123.31440734863281,471.113037109375,536.4823608398438,605.9061889648438
106.791259765625,469.3029479980469,522.0084838867188,606.0455322265625
75.77703094482422,469.82623291015625,496.6691589355469,608.5944213867188
59.52228927612305,470.5601501464844,486.4655456542969,607.6713256835938
40.279541015625,465.58837890625,465.5650329589844,607.91845703125
11.507715225219727,472.799072265625,445.3945007324219,609.4816284179688
5.82421875,471.5956115722656,435.3954772949219,609.4005126953125
3.4837646484375,466.666748046875,414.2557678222656,611.1831665039062
0.0,469.5603942871094,396.5729064941406,609.6581420898438
2.9014527797698975,473.6680603027344,378.193603515625,608.7357788085938
0.4319213926792145,472.357177734375,363.8754577636719,606.524658203125
0.11103516072034836,476.6661682128906,344.36767578125,606.6488037109375
4.5400390625,479.49786376953125,327.16168212890625,602.3136596679688
