xmin,ymin,xmax,ymax
300.55694580078125,482.2955627441406,564.17578125,568.037353515625
295.2759094238281,482.48828125,558.0177612304688,567.4078979492188
287.9582214355469,481.6136779785156,551.89697265625,567.6203002929688
276.4217834472656,483.5184020996094,545.1698608398438,569.429443359375
259.63751220703125,482.48394775390625,524.4127197265625,569.6338500976562
242.56179809570312,482.9228515625,511.54833984375,570.5443725585938
227.3863067626953,484.5697326660156,498.4219665527344,571.4299926757812
208.9105987548828,483.3871154785156,479.0220642089844,571.0118408203125
190.28562927246094,483.9159851074219,463.0858459472656,571.9893188476562
175.88650512695312,483.9841003417969,449.0412292480469,570.8341064453125
150.87301635742188,481.5673828125,427.7377624511719,569.6290893554688
131.8362274169922,484.69677734375,411.0380554199219,572.7130126953125
114.28209686279297,484.667236328125,400.71978759765625,572.828369140625
94.6888656616211,482.1141052246094,373.5531311035156,571.3930053710938
71.5545654296875,480.5391540527344,360.9395751953125,571.5948486328125
48.166419982910156,480.947265625,348.2442321777344,574.01904296875
32.67547607421875,485.494140625,330.5107116699219,576.1456909179688
13.460535049438477,482.3822326660156,306.978759765625,572.9689331054688
0.0,479.70416259765625,298.1951904296875,575.4191284179688
0.0,481.9003601074219,265.77099609375,575.1215209960938
0.0,480.923095703125,250.25146484375,573.3729858398438
0.0,482.1388244628906,231.441162109375,571.4661865234375
0.0,483.6642761230469,208.21939086914062,573.5109252929688
0.0,487.07818603515625,194.1358642578125,573.3198852539062
0.0,491.29571533203125,176.87496948242188,573.23828125
2.0505738258361816,486.3247985839844,155.8233184814453,572.154296875
