xmin,ymin,xmax,ymax
442.7808532714844,485.3194274902344,661.5725708007812,565.0498046875
438.31597900390625,485.0549011230469,647.3878784179688,564.9544067382812
426.6364440917969,487.26513671875,647.7020874023438,565.4035034179688
420.9919128417969,486.34649658203125,649.93017578125,566.66015625
412.29638671875,483.70172119140625,643.3849487304688,566.1414794921875
398.85693359375,486.8380432128906,627.7447509765625,566.444091796875
389.7314758300781,486.8448181152344,630.7836303710938,574.4635009765625
379.6805419921875,484.2947692871094,624.01611328125,573.4696655273438
365.17919921875,485.9467468261719,609.4518432617188,569.931884765625
353.9584045410156,482.8634948730469,608.4472045898438,572.59912109375
344.0644226074219,482.6901550292969,598.530029296875,574.3190307617188
328.06060791015625,482.8827209472656,596.1372680664062,576.1109619140625
317.86651611328125,481.82159423828125,584.7081298828125,575.4137573242188
308.2207336425781,481.8493347167969,566.8499145507812,575.1204223632812
288.0640563964844,478.7105407714844,570.255859375,577.7911376953125
269.9087219238281,478.2021484375,561.4473876953125,577.2859497070312
257.86224365234375,482.6605529785156,557.8057861328125,586.2254028320312
247.01512145996094,480.0232849121094,544.1171875,587.128173828125
227.56260681152344,480.0341796875,535.39794921875,587.5564575195312
211.59890747070312,477.43365478515625,526.5302734375,586.8578491210938
190.5220184326172,479.46588134765625,521.52490234375,591.2262573242188
178.15403747558594,477.6893615722656,488.1156311035156,587.5538940429688
153.277587890625,477.06304931640625,489.7716979980469,589.4545288085938
133.4869384765625,477.1164245605469,481.15948486328125,591.5113525390625
117.44775390625,476.52197265625,453.35040283203125,599.23681640625
97.27706146240234,480.52984619140625,454.7425842285156,596.4168701171875
