xmin,ymin,xmax,ymax
294.6856384277344,477.367919921875,618.9703369140625,593.303955078125
290.2580871582031,476.2424011230469,616.8404541015625,593.6856689453125
281.9481506347656,476.4619140625,594.0099487304688,594.40966796875
252.7270050048828,475.06768798828125,591.933837890625,598.3440551757812
237.9416046142578,474.2863464355469,574.22802734375,599.935546875
205.05899047851562,475.4762268066406,555.690673828125,601.053955078125
181.50050354003906,471.1260681152344,546.1013793945312,601.2195434570312
152.3155059814453,474.12109375,522.9003295898438,606.16162109375
121.10774993896484,471.6247253417969,510.44903564453125,609.31591796875
94.37566375732422,469.4520568847656,490.33966064453125,610.2530517578125
47.82558822631836,479.9000549316406,480.0856628417969,622.5119018554688
27.203882217407227,476.5837097167969,448.44708251953125,618.7711181640625
16.41015625,471.368896484375,427.26812744140625,615.1180419921875
13.954760551452637,468.701904296875,394.6711120605469,611.7055053710938
2.9583375453948975,482.0316467285156,374.4679260253906,616.7361450195312
0.9948364496231079,480.6361999511719,346.3329772949219,613.5737915039062
0.0,478.35430908203125,330.6712951660156,607.9555053710938
0.0,473.8435974121094,291.9249572753906,614.9912719726562
0.0,478.2426452636719,254.9883270263672,611.511474609375
0.0,471.6778259277344,216.571533203125,621.1705932617188
4.183618068695068,470.52276611328125,180.33290100097656,625.1533203125
2.762799024581909,470.5641784667969,139.46560668945312,621.5277709960938
0.6064788699150085,466.7814636230469,97.13995361328125,610.39892578125
1.7389649152755737,477.3506774902344,47.7176628112793,560.8182983398438
