xmin,ymin,xmax,ymax
442.7808532714844,485.3194274902344,661.5725708007812,565.0498046875
438.5212097167969,485.00830078125,647.9085083007812,565.03515625
425.67388916015625,484.2166442871094,645.7548217773438,561.9111938476562
418.9937438964844,485.1246032714844,643.9600830078125,566.21435546875
401.34747314453125,486.8968811035156,624.2175903320312,566.2811889648438
384.21685791015625,484.18310546875,619.9882202148438,568.8881225585938
360.9087829589844,483.53765869140625,608.6224975585938,569.0297241210938
340.6749572753906,486.5900573730469,592.6494750976562,575.7561645507812
316.1520690917969,482.0301818847656,581.3695678710938,577.1531372070312
285.9928894042969,478.1600646972656,565.6344604492188,577.5833129882812
258.5035705566406,481.7264099121094,553.3390502929688,584.0911865234375
224.8879852294922,477.7826843261719,535.4528198242188,585.7454833984375
191.4295196533203,481.32208251953125,519.1915893554688,595.6455078125
154.63507080078125,478.052978515625,493.8314514160156,592.6713256835938
116.85967254638672,476.35107421875,452.77001953125,593.3985595703125
66.45584869384766,477.8564453125,437.0735778808594,601.62158203125
31.688648223876953,475.4198913574219,415.4323425292969,599.6510620117188
6.359521389007568,477.37799072265625,379.7445983886719,610.4852905273438
2.2320802211761475,480.3126525878906,346.7800598144531,600.046142578125
0.0,476.30279541015625,315.131103515625,598.141845703125
1.7189453840255737,475.1448669433594,268.9273986816406,597.5938110351562
2.179187059402466,476.3553161621094,224.8312530517578,605.282470703125
2.83026123046875,464.5007019042969,173.3689422607422,610.2512817382812
2.1983399391174316,471.4794921875,118.1920394897461,599.62744140625
3.077108860015869,464.1585388183594,69.7873306274414,581.2456665039062
