xmin,ymin,xmax,ymax
422.55792236328125,479.2813415527344,731.1100463867188,591.07080078125
424.322998046875,477.8869323730469,740.2362060546875,591.2366333007812
438.5973815917969,476.6383972167969,747.77685546875,588.4714965820312
446.46270751953125,479.1083984375,768.5629272460938,591.3602905273438
457.0816955566406,478.48028564453125,795.4219360351562,599.1801147460938
476.8978576660156,477.15679931640625,815.5107421875,600.6966552734375
490.700439453125,473.3955993652344,845.9595947265625,598.9373168945312
498.30889892578125,471.6061096191406,881.2161254882812,602.4649047851562
516.2879028320312,472.6767578125,900.6099853515625,610.5252075195312
529.9960327148438,473.8066101074219,941.3948364257812,613.2269287109375
550.8048095703125,469.51220703125,964.6813354492188,609.7998046875
565.156982421875,477.0176696777344,1010.0232543945312,616.2318725585938
581.9520874023438,474.6044616699219,1022.0166015625,619.3101196289062
604.6735229492188,469.9902038574219,1019.2666015625,613.2979125976562
643.0416259765625,467.45068359375,1020.1355590820312,610.1483764648438
654.8817749023438,467.7943420410156,1018.2449340820312,611.1437377929688
691.3253784179688,475.5684509277344,1021.8648681640625,609.6135864257812
712.3150024414062,472.7735900878906,1024.0,610.5462646484375
751.9367065429688,472.6982421875,1017.8863525390625,615.03662109375
785.617919921875,474.33673095703125,1020.3370971679688,621.7870483398438
812.41162109375,473.6116638183594,1017.8731689453125,622.3883666992188
851.9915161132812,473.6622619628906,1019.6972045898438,624.5018920898438
894.5460815429688,468.4498596191406,1017.8761596679688,617.4385375976562
944.1970825195312,468.23052978515625,1019.966796875,577.6610107421875
984.0775756835938,470.5065002441406,1021.3855590820312,550.8675537109375
