xmin,ymin,xmax,ymax
0.58441162109375,480.4686584472656,304.36773681640625,582.7626342773438
0.4475341737270355,478.8133850097656,310.2319030761719,582.16455078125
0.0,475.9459533691406,324.1943359375,583.5648803710938
3.689465284347534,477.974609375,328.5511169433594,586.1207275390625
7.733850002288818,479.8187561035156,337.6026916503906,587.4439697265625
17.448511123657227,483.5916442871094,366.3434753417969,593.2181396484375
51.90420150756836,477.5283203125,393.87335205078125,586.7703247070312
80.35505676269531,475.8907775878906,426.8164978027344,582.8980102539062
106.09513092041016,481.4223327636719,473.2811584472656,595.8262329101562
145.6786346435547,471.9089050292969,528.0794067382812,591.4283447265625
204.89732360839844,474.4299011230469,568.4913330078125,593.2872924804688
258.5664978027344,473.2909851074219,620.4640502929688,592.2155151367188
311.4522399902344,481.8476257324219,680.4237670898438,602.3178100585938
369.2323303222656,474.6819763183594,743.4003295898438,593.6454467773438
440.203125,475.3688049316406,821.7965087890625,603.5961303710938
497.71319580078125,472.5798034667969,892.1936645507812,602.9617309570312
574.0296630859375,470.85626220703125,966.1755981445312,600.20361328125
640.9474487304688,472.4960021972656,1024.0,604.0800170898438
700.1360473632812,478.6705017089844,1024.0,601.8438720703125
758.37158203125,480.2886657714844,1020.79541015625,597.423828125
814.53125,476.4488220214844,1022.9605712890625,599.2800903320312
880.9563598632812,480.43218994140625,1020.5549926757812,607.3392333984375
939.9447631835938,489.2956237792969,1020.7621459960938,592.3992309570312
