xmin,ymin,xmax,ymax
522.1152954101562,485.3658752441406,665.1773071289062,559.2987670898438
522.1305541992188,485.5943908691406,666.1508178710938,559.720458984375
522.2335815429688,485.104248046875,666.7393188476562,561.255126953125
522.2633666992188,486.2184753417969,667.94482421875,561.490234375
523.0769653320312,485.49737548828125,670.6652221679688,562.4464111328125
523.3170166015625,487.43634033203125,673.7896728515625,564.1691284179688
523.3968505859375,488.1795349121094,677.3094482421875,564.5052490234375
523.953125,484.5606994628906,679.8264770507812,566.532470703125
524.9223022460938,479.9953308105469,685.6204833984375,567.4540405273438
523.9676513671875,478.12628173828125,690.949951171875,566.7218627929688
523.7486572265625,486.3370666503906,701.2099609375,571.442138671875
523.8860473632812,483.7606506347656,705.5726928710938,570.3414306640625
527.0697021484375,479.0230407714844,708.3582763671875,572.93701171875
523.2282104492188,477.88330078125,711.3512573242188,571.9983520507812
523.234375,478.49224853515625,722.26171875,573.1802368164062
525.4057006835938,477.403076171875,728.9274291992188,576.3877563476562
526.4454956054688,472.2230529785156,736.0516357421875,575.865234375
531.0634765625,472.6332702636719,746.1002197265625,581.8838500976562
530.8401489257812,474.7583923339844,752.8043212890625,583.9345092773438
534.7565307617188,467.9770202636719,756.6884155273438,582.5967407226562
528.265869140625,463.14703369140625,775.498779296875,580.606689453125
526.9335327148438,481.5818786621094,782.8510131835938,597.0192260742188
532.3259887695312,476.5003356933594,799.4080200195312,595.7323608398438
529.645751953125,465.49884033203125,811.0752563476562,602.3137817382812
536.50146484375,464.0148010253906,819.3396606445312,603.2008666992188
539.4614868164062,461.71319580078125,827.7653198242188,602.5126953125
