xmin,ymin,xmax,ymax
586.6931762695312,485.44757080078125,822.2432861328125,570.5105590820312
578.2232666015625,486.0799865722656,817.7351684570312,567.8798828125
576.8375244140625,483.6534729003906,807.7626953125,567.020263671875
565.2741088867188,486.0003967285156,800.6804809570312,570.6456909179688
554.1541748046875,486.0962829589844,784.7183227539062,571.8349609375
531.6217651367188,485.9637145996094,783.843017578125,579.8866577148438
507.1244812011719,482.8210144042969,766.1312866210938,577.8943481445312
473.3630065917969,478.05938720703125,752.5245361328125,575.7630004882812
451.5855407714844,478.96954345703125,730.271484375,586.7802124023438
408.63482666015625,476.41485595703125,718.3309326171875,592.9630737304688
366.0424499511719,475.7047424316406,696.0731201171875,600.6493530273438
318.90863037109375,467.671875,676.6407470703125,600.19287109375
260.5944519042969,475.41461181640625,644.69287109375,613.5778198242188
205.7617950439453,464.5921325683594,613.9913940429688,611.655517578125
152.89968872070312,469.4825134277344,567.1357421875,618.6173706054688
52.921607971191406,480.57550048828125,515.0452270507812,628.0800170898438
35.05170822143555,477.45220947265625,489.14678955078125,628.1475219726562
8.82846736907959,481.6639099121094,430.94140625,630.6154174804688
0.0,478.38751220703125,363.8268127441406,630.4837036132812
0.0,468.06768798828125,297.060302734375,624.2052001953125
0.785046398639679,460.451416015625,200.63925170898438,631.360107421875
3.5649750232696533,468.38043212890625,101.90724182128906,579.9459838867188
