xmin,ymin,xmax,ymax
337.4515686035156,474.6561584472656,724.1121215820312,599.7125244140625
347.82647705078125,471.706298828125,727.5046997070312,598.4605102539062
366.11767578125,469.68975830078125,731.2052001953125,596.4970092773438
381.0003356933594,470.1795959472656,752.0435180664062,597.2428588867188
387.855224609375,475.27130126953125,771.0685424804688,596.1262817382812
407.415771484375,471.0376892089844,778.737060546875,595.9745483398438
425.6806640625,472.0558776855469,790.2487182617188,594.3601684570312
430.75567626953125,476.75543212890625,817.91552734375,594.5029907226562
446.092529296875,477.856689453125,824.3090209960938,596.0887451171875
463.78228759765625,472.8609924316406,828.87646484375,594.931884765625
479.6022644042969,470.81036376953125,842.1397705078125,594.4563598632812
488.0074157714844,477.9163513183594,867.4132080078125,594.1493530273438
495.8215026855469,477.873779296875,878.7828369140625,596.1200561523438
516.5625610351562,473.31329345703125,877.9177856445312,593.2006225585938
526.3487548828125,475.26708984375,896.8107299804688,591.2935791015625
535.4990234375,480.0361022949219,915.3857421875,589.436279296875
550.661865234375,481.0990905761719,926.5375366210938,592.639892578125
570.6760864257812,472.8460998535156,929.5956420898438,592.8018798828125
583.0421142578125,476.64508056640625,943.60986328125,592.0604248046875
591.8991088867188,477.446044921875,964.4403686523438,591.395751953125
600.0206909179688,474.935546875,975.3785400390625,593.6036987304688
618.4810791015625,472.0187683105469,977.91064453125,592.7431640625
629.5490112304688,476.4261169433594,988.5331420898438,592.3538818359375
642.569091796875,472.0727233886719,998.3230590820312,591.935791015625
648.8240966796875,475.63092041015625,1020.7639770507812,592.7572631835938
654.300048828125,475.4729919433594,1024.0,594.5156860351562
