xmin,ymin,xmax,ymax
422.55792236328125,479.2813415527344,731.1100463867188,591.07080078125
423.7745056152344,478.2682800292969,739.9156494140625,590.7291870117188
437.6553649902344,476.31201171875,745.5203247070312,587.7052612304688
444.5682678222656,480.8148498535156,762.1788330078125,597.8828125
452.2599792480469,475.4634704589844,787.3617553710938,599.3786010742188
456.98394775390625,478.82861328125,812.2741088867188,594.38720703125
480.1278381347656,476.972412109375,821.6557006835938,597.7676391601562
489.3282165527344,473.02276611328125,844.8856811523438,596.7882080078125
491.96240234375,475.01470947265625,876.4298095703125,600.1395874023438
510.28399658203125,473.0628967285156,887.0860595703125,602.2200317382812
523.1478881835938,473.83477783203125,910.5144653320312,610.72216796875
530.7239990234375,474.49169921875,940.2107543945312,611.7312622070312
549.6203002929688,469.9998474121094,958.4017944335938,607.534423828125
557.2600708007812,466.6019592285156,981.3785400390625,606.2572631835938
569.5309448242188,471.4344177246094,1014.591796875,616.4257202148438
581.2677001953125,470.50518798828125,1021.07861328125,616.8905639648438
601.1248168945312,468.624755859375,1019.6945190429688,612.7552490234375
623.3851928710938,470.9425354003906,1020.6212768554688,613.5404052734375
649.2014770507812,469.5660705566406,1016.8508911132812,612.5031127929688
669.3067626953125,475.5601501464844,1013.13525390625,612.6454467773438
683.0370483398438,470.1492614746094,1015.365234375,613.5335693359375
705.3800659179688,478.89556884765625,1023.6170043945312,611.727294921875
719.9973754882812,476.41455078125,1024.0,613.05810546875
748.4498901367188,475.3838806152344,1020.6458129882812,609.65771484375
777.1376953125,468.4485778808594,1022.2234497070312,615.190673828125
791.8162841796875,472.1813659667969,1019.5114135742188,620.2335205078125
