xmin,ymin,xmax,ymax
207.2497100830078,482.3499450683594,494.1872253417969,589.1030883789062
209.5236358642578,480.2604675292969,503.2560119628906,588.9768676757812
215.7054901123047,478.4598083496094,511.8630065917969,585.2557983398438
227.7790985107422,480.80230712890625,527.7189331054688,593.2777709960938
247.60386657714844,479.8711853027344,552.7722778320312,594.09130859375
261.3202819824219,477.8262634277344,582.3612670898438,592.1547241210938
286.8534851074219,479.225341796875,616.583740234375,600.6590576171875
300.3072509765625,473.7921447753906,669.0770874023438,615.5248413085938
322.10552978515625,476.08258056640625,726.9384155273438,619.5870971679688
352.8428649902344,469.8257751464844,773.6994018554688,613.96240234375
389.6275329589844,471.62872314453125,835.1096801757812,621.8170776367188
438.8148498535156,474.2832946777344,918.3741455078125,624.6962280273438
500.5651550292969,476.7646179199219,967.3036499023438,614.6239013671875
521.5028686523438,475.0632019042969,862.4901733398438,625.3966674804688
547.8673706054688,477.7119140625,998.7152709960938,638.2229614257812
642.4338989257812,474.0238952636719,1011.1376342773438,635.9677124023438
722.8435668945312,477.58966064453125,1024.0,637.2955322265625
831.9955444335938,470.6121520996094,1020.9853515625,631.752197265625
948.4076538085938,447.15411376953125,1019.7283325195312,555.3902587890625
948.71240234375,484.4978942871094,1024.0,605.454345703125
