xmin,ymin,xmax,ymax
526.2384643554688,462.2579040527344,834.2151489257812,610.955078125
524.5036010742188,460.767578125,831.5484619140625,607.9413452148438
523.4014892578125,460.4091491699219,823.7828979492188,606.3343505859375
520.2230834960938,464.29278564453125,814.67919921875,603.9518432617188
519.5452270507812,466.3984375,809.9328002929688,603.6200561523438
522.5709838867188,469.11968994140625,800.5476684570312,601.5436401367188
527.5448608398438,468.2528381347656,782.5774536132812,595.4992065429688
524.9525756835938,469.8957214355469,775.8085327148438,596.3118286132812
523.1063842773438,470.9225158691406,770.10693359375,593.296630859375
534.4349365234375,469.17218017578125,758.2089233398438,588.8920288085938
527.3035888671875,470.322021484375,751.7598266601562,586.3507690429688
522.9305419921875,472.6382751464844,749.023193359375,581.7033081054688
522.3163452148438,474.1650085449219,743.6497192382812,580.112548828125
523.6259765625,473.7240905761719,735.3391723632812,579.918701171875
523.3616333007812,475.0302429199219,731.37109375,576.9751586914062
522.1902465820312,476.6681823730469,724.5490112304688,576.9912109375
522.1693115234375,477.4672546386719,719.5509643554688,576.0610961914062
525.4491577148438,475.9555358886719,717.2667236328125,576.1294555664062
524.9150390625,476.4972229003906,713.5556030273438,576.2323608398438
523.564208984375,478.24224853515625,707.8153076171875,574.832763671875
522.1412353515625,478.56158447265625,704.6995239257812,572.8006591796875
522.9794311523438,477.4676208496094,697.988525390625,571.6919555664062
519.5927124023438,481.65167236328125,697.7634887695312,570.8502807617188
520.1835327148438,482.9252014160156,690.2098388671875,568.6780395507812
519.206787109375,481.76470947265625,684.666259765625,567.2416381835938
515.9711303710938,480.91064453125,686.6404418945312,564.2802124023438
