xmin,ymin,xmax,ymax
367.8321838378906,485.398193359375,582.2036743164062,563.9024047851562
373.2818298339844,485.62896728515625,588.93212890625,563.697998046875
375.76409912109375,483.5531921386719,595.8070678710938,562.451416015625
385.544189453125,484.0898132324219,606.6450805664062,566.9774780273438
398.7619323730469,485.7831115722656,628.06005859375,566.7127075195312
410.9450378417969,485.0788269042969,649.28076171875,570.8829956054688
428.4166564941406,482.4550476074219,675.538330078125,571.1361083984375
445.8916931152344,481.607421875,694.3705444335938,571.4260864257812
465.9435729980469,485.92999267578125,722.0596923828125,575.10009765625
482.4092712402344,483.3759460449219,754.0451049804688,579.0667724609375
507.1468200683594,482.3985900878906,784.0504760742188,579.8841552734375
520.5510864257812,480.3273620605469,819.6760864257812,580.88232421875
543.9628295898438,481.2084045410156,854.2699584960938,584.7940673828125
567.8318481445312,481.6392517089844,888.3740234375,585.01953125
593.6961669921875,477.8130798339844,930.6946411132812,584.2487182617188
616.50927734375,479.9596862792969,976.1117553710938,595.3477783203125
644.755615234375,476.8739929199219,1022.7504272460938,596.2747802734375
678.4952392578125,469.6605529785156,1021.32470703125,598.6349487304688
699.0912475585938,485.90679931640625,1022.0746459960938,598.4476928710938
736.4043579101562,482.5632019042969,1024.0,598.8269653320312
780.4342041015625,474.4892272949219,1024.0,596.5653686523438
816.6420288085938,472.63018798828125,1019.3267822265625,603.0015869140625
864.888671875,467.4090881347656,1016.767578125,607.43701171875
917.5076293945312,466.15338134765625,1024.0,603.7891235351562
965.7816772460938,472.32061767578125,1024.0,578.2266845703125
