xmin,ymin,xmax,ymax
491.22021484375,482.654052734375,744.6264038085938,572.4317016601562
496.462646484375,481.8588562011719,746.6864624023438,571.157958984375
501.0744323730469,479.4830627441406,764.5238647460938,569.877197265625
514.1657104492188,482.0646057128906,779.7025756835938,573.6421508789062
528.93212890625,482.9071350097656,809.1246948242188,573.8302001953125
552.9583740234375,486.1235046386719,830.7111206054688,581.3626708984375
570.0012817382812,483.81207275390625,868.6546020507812,577.532470703125
595.35107421875,481.85137939453125,902.0076293945312,580.8858642578125
618.7257080078125,483.8970642089844,936.6246337890625,582.7447509765625
650.2399291992188,479.996337890625,983.1904296875,589.6847534179688
670.4296875,479.1693420410156,1024.0,591.9744262695312
696.544677734375,482.3600158691406,1024.0,586.5072021484375
735.9852905273438,484.1369323730469,1024.0,588.1306762695312
772.7592163085938,480.4510803222656,1021.3336181640625,587.6508178710938
803.297119140625,480.4506530761719,1024.0,592.5602416992188
846.9275512695312,478.6290588378906,1022.830078125,594.4960327148438
888.9642944335938,476.7019958496094,1021.7882690429688,595.2645263671875
934.6962280273438,470.40771484375,1023.5438842773438,586.9950561523438
980.3942260742188,481.5296936035156,1020.8114624023438,580.5712890625
