xmin,ymin,xmax,ymax
51.81610107421875,484.16070556640625,289.9112854003906,562.5560913085938
53.2320671081543,484.1150817871094,293.1462097167969,562.3535766601562
57.02447509765625,484.840087890625,297.22906494140625,562.723876953125
63.38679122924805,485.53643798828125,297.19903564453125,562.9597778320312
76.53398895263672,484.7225646972656,318.08758544921875,564.0802612304688
92.1241683959961,482.8921813964844,329.75787353515625,563.8331298828125
105.86148834228516,485.675048828125,350.0345764160156,564.8648071289062
124.44122314453125,483.8084411621094,373.28790283203125,565.0634155273438
140.0317840576172,484.5391540527344,392.5074157714844,566.0447387695312
158.99256896972656,486.1757507324219,404.7225646972656,564.9960327148438
176.2565155029297,483.7899475097656,434.5459899902344,564.6984252929688
194.07095336914062,483.85302734375,455.693115234375,566.2522583007812
217.10693359375,483.029541015625,480.2680358886719,567.0288696289062
240.4984130859375,482.9955139160156,501.34942626953125,566.5235595703125
259.8144226074219,485.521484375,519.7440185546875,568.5084228515625
284.9426574707031,486.61505126953125,536.3599853515625,567.7725830078125
303.5052490234375,482.3188171386719,570.5408325195312,568.9078979492188
328.4420471191406,485.26373291015625,592.7354125976562,569.5127563476562
349.46075439453125,483.14019775390625,619.2672119140625,568.9873657226562
377.14190673828125,483.5923767089844,645.3414916992188,567.8959350585938
399.39739990234375,481.1493225097656,670.56640625,571.2528686523438
430.78759765625,484.095458984375,696.7479858398438,570.254638671875
452.2529296875,481.87109375,726.0139770507812,570.6569213867188
491.2030334472656,486.0793151855469,749.8229370117188,570.1301879882812
514.0166015625,483.74029541015625,777.3082275390625,572.9953002929688
535.4375610351562,483.524169921875,820.2476806640625,572.8139038085938
