xmin,ymin,xmax,ymax
305.64794921875,471.9242858886719,685.0232543945312,598.6683349609375
295.0225524902344,470.0829162597656,682.1832885742188,598.5228881835938
288.45367431640625,473.7841796875,671.0361938476562,596.859375
277.25360107421875,471.9983825683594,643.3671264648438,594.5482177734375
259.373779296875,472.49078369140625,630.2539672851562,594.8820190429688
241.4272003173828,470.8102111816406,624.080810546875,595.701416015625
229.48423767089844,475.600830078125,613.065185546875,595.2067260742188
210.82070922851562,475.6481018066406,595.6448974609375,593.9552612304688
204.49078369140625,473.3174743652344,577.134033203125,594.0961303710938
185.8430938720703,475.52227783203125,577.5234375,596.82958984375
176.46849060058594,475.88238525390625,561.06640625,595.175537109375
162.0903778076172,476.9784240722656,539.409912109375,593.5309448242188
141.99595642089844,478.1955261230469,534.2572021484375,592.9677124023438
136.6475830078125,476.58477783203125,520.8842163085938,593.4186401367188
129.45758056640625,475.579345703125,504.361083984375,593.133056640625
115.73713684082031,477.6908874511719,486.51397705078125,591.5005493164062
95.00261688232422,478.0937194824219,479.1159362792969,591.6818237304688
88.93487548828125,477.1122131347656,469.5541687011719,592.9228515625
86.41900634765625,475.81494140625,455.7502136230469,591.658203125
72.62566375732422,476.06787109375,435.7432556152344,590.0455932617188
56.5494384765625,474.3914489746094,426.15118408203125,591.3848266601562
51.0177116394043,474.029296875,406.8878479003906,589.7313842773438
41.41884994506836,474.1885681152344,405.63043212890625,592.5614624023438
31.511449813842773,478.339599609375,386.5509948730469,590.7339477539062
14.26547908782959,473.44512939453125,378.7479553222656,592.5582885742188
3.415295362472534,476.5375061035156,369.0289001464844,592.8186645507812
