xmin,ymin,xmax,ymax
422.55792236328125,479.2813415527344,731.1100463867188,591.07080078125
414.5931701660156,476.9259948730469,723.5399780273438,590.4623413085938
404.79486083984375,479.4190368652344,715.9031372070312,590.5390014648438
402.1448059082031,482.0363464355469,703.771484375,588.0394897460938
394.5611267089844,479.26837158203125,680.1414184570312,584.0241088867188
386.2441101074219,480.5389099121094,667.0890502929688,581.0472412109375
373.81732177734375,482.0587463378906,656.0855712890625,583.475830078125
367.1361999511719,482.4880065917969,648.4407958984375,583.0436401367188
352.63214111328125,483.6944274902344,627.0802001953125,579.1808471679688
349.55908203125,479.8892517089844,615.4608764648438,574.96337890625
342.7987976074219,481.40777587890625,601.7202758789062,575.5503540039062
336.1759948730469,482.8912658691406,596.1907348632812,575.825927734375
326.1615905761719,482.202392578125,583.0404052734375,573.4902954101562
316.6848449707031,482.3121032714844,569.3729858398438,574.3668212890625
309.38818359375,482.02349853515625,558.8772583007812,571.608642578125
306.2830505371094,486.3151550292969,543.2871704101562,574.0694580078125
298.8378601074219,483.6963806152344,532.207763671875,572.2828979492188
291.3308410644531,483.2725524902344,529.0632934570312,567.6901245117188
283.9200744628906,483.0431823730469,517.6826782226562,568.53173828125
275.7882080078125,489.08453369140625,502.20068359375,570.9699096679688
272.6803894042969,486.638427734375,496.489013671875,567.7096557617188
265.46112060546875,485.5074768066406,488.0350646972656,565.5868530273438
255.8600616455078,483.6576232910156,474.5318298339844,564.2750244140625
250.92300415039062,486.1612854003906,465.272216796875,564.7509155273438
248.02197265625,486.22784423828125,458.7748718261719,565.2160034179688
234.89756774902344,489.4515075683594,445.4377136230469,564.6347045898438
