xmin,ymin,xmax,ymax
458.58843994140625,493.2654724121094,567.6293334960938,546.7850952148438
458.43878173828125,492.1232604980469,567.6530151367188,546.8114624023438
458.5506896972656,493.04669189453125,568.8026733398438,547.03125
458.19879150390625,492.1518249511719,569.1903686523438,547.8931274414062
457.685546875,492.2943420410156,570.3449096679688,548.1632690429688
457.0347595214844,491.7818908691406,571.0477905273438,548.2269287109375
455.0790710449219,491.6891784667969,571.8641357421875,549.9664306640625
454.278564453125,489.2485046386719,571.735595703125,551.7567749023438
454.2677917480469,489.5903015136719,573.7232666015625,551.6119995117188
453.59771728515625,489.32012939453125,574.1489868164062,550.7052001953125
452.6496276855469,490.3951721191406,572.7330322265625,554.3353271484375
451.409423828125,487.6215515136719,575.6259155273438,553.8788452148438
451.8638610839844,487.1409606933594,577.8429565429688,553.4922485351562
451.07525634765625,486.47125244140625,578.6748657226562,553.313720703125
450.2633972167969,486.865966796875,579.5282592773438,555.692626953125
450.5149841308594,485.295166015625,580.376708984375,557.1021118164062
449.3000183105469,485.00323486328125,581.72119140625,556.5067749023438
447.9432067871094,485.23046875,582.9776000976562,557.0128173828125
447.3412780761719,486.5204772949219,584.5828857421875,558.5277099609375
445.29400634765625,485.6378479003906,583.8583374023438,559.1295776367188
444.89117431640625,484.7899475097656,585.4697875976562,560.6099853515625
445.58502197265625,482.7736511230469,587.0044555664062,562.0154418945312
446.02349853515625,483.5887145996094,589.8197631835938,561.8060302734375
445.8316955566406,481.2483825683594,591.6463623046875,562.8859252929688
444.6351013183594,481.5403747558594,593.1776123046875,563.6821899414062
444.2138366699219,480.2767028808594,593.5033569335938,564.4047241210938
