xmin,ymin,xmax,ymax
207.2497100830078,482.3499450683594,494.1872253417969,589.1030883789062
204.60398864746094,482.4854431152344,489.0934143066406,589.8985595703125
191.8396453857422,479.7670593261719,480.6463928222656,589.5270385742188
191.62657165527344,487.516845703125,462.8726501464844,588.7404174804688
183.12596130371094,479.3675231933594,443.0677795410156,580.7246704101562
169.47215270996094,484.65557861328125,424.98199462890625,580.46044921875
160.93374633789062,487.2082214355469,404.80810546875,573.8082885742188
147.8331298828125,486.2301330566406,375.63226318359375,574.5800170898438
139.48805236816406,482.9062194824219,360.6664123535156,574.5670776367188
131.72056579589844,481.4134216308594,338.38623046875,567.7748413085938
125.49836730957031,489.6663513183594,328.5254211425781,566.991943359375
119.5862808227539,488.5837097167969,309.0801696777344,565.4545288085938
117.87004852294922,490.5148010253906,301.0517272949219,562.9268188476562
113.2391128540039,488.8466796875,290.0310974121094,561.1688842773438
105.15583801269531,489.8253479003906,280.0876770019531,563.9918823242188
101.85848999023438,490.6485900878906,268.8951110839844,560.8993530273438
99.94060516357422,490.0414123535156,263.4554138183594,558.2886962890625
94.6888656616211,496.0871276855469,253.8534393310547,554.1696166992188
91.32101440429688,492.21856689453125,244.9844207763672,552.6455078125
87.59334564208984,493.6039123535156,236.40579223632812,554.3886108398438
84.69463348388672,491.93804931640625,228.9966583251953,553.8120727539062
80.26174926757812,491.1983337402344,223.81053161621094,549.8561401367188
77.33879089355469,492.0625915527344,216.8391571044922,550.0986328125
75.23092651367188,490.996337890625,210.7498321533203,550.413330078125
69.81890106201172,494.7017517089844,202.10989379882812,548.3868408203125
65.85224151611328,494.7605895996094,202.3063507080078,547.7863159179688
