xmin,ymin,xmax,ymax
0.0,470.4695739746094,34.07182693481445,549.2158813476562
1.9289764165878296,469.52618408203125,70.6357192993164,581.4535522460938
0.0,508.5953063964844,77.86412811279297,632.0504150390625
4.339343547821045,469.440673828125,126.42311096191406,614.6417846679688
3.648120164871216,470.877197265625,190.00723266601562,627.7498779296875
0.0,478.5226135253906,243.2306365966797,615.925048828125
0.0,474.9778747558594,294.1981506347656,611.003173828125
0.989990234375,483.6551818847656,346.35418701171875,622.6790161132812
0.0,476.6153259277344,375.2291259765625,614.2732543945312
16.9111328125,474.8692321777344,419.0501403808594,616.7722778320312
22.486865997314453,473.8326110839844,446.18902587890625,619.2546997070312
66.8022232055664,472.878662109375,485.6900329589844,618.4204711914062
109.10493469238281,466.0791931152344,518.8145141601562,605.462890625
159.88670349121094,470.8941345214844,538.4055786132812,608.1298217773438
198.73086547851562,471.09576416015625,565.189453125,600.7753295898438
241.3762664794922,482.338623046875,587.9758911132812,607.5142211914062
281.3965759277344,477.7035827636719,606.6278686523438,602.6128540039062
310.7059631347656,474.26422119140625,620.5054931640625,590.5654907226562
348.7945251464844,477.8995666503906,636.30712890625,587.6362915039062
369.28558349609375,479.3517761230469,658.5137939453125,581.5720825195312
400.9668884277344,483.55035400390625,670.2797241210938,584.2310180664062
427.6802673339844,483.8818359375,684.7138061523438,581.1217651367188
448.736328125,486.4091491699219,695.4091796875,577.8755493164062
471.8223571777344,486.6620788574219,703.72216796875,572.1817016601562
