xmin,ymin,xmax,ymax
193.93382263183594,473.2185974121094,436.679443359375,583.0172729492188
196.97413635253906,473.288818359375,438.3123474121094,582.944091796875
202.79983520507812,473.7752990722656,442.5619201660156,580.5901489257812
212.86802673339844,471.5249938964844,441.9566955566406,579.8190307617188
219.610107421875,473.7225646972656,443.6275939941406,579.2321166992188
226.62901306152344,476.3236999511719,445.7980651855469,578.6539916992188
230.0781707763672,475.43701171875,443.72955322265625,577.01708984375
228.25608825683594,478.76715087890625,443.8975524902344,575.838134765625
234.7228546142578,480.590087890625,445.8765563964844,573.4873657226562
240.5020294189453,479.88873291015625,447.7207946777344,573.143310546875
242.5821075439453,479.19366455078125,451.5415954589844,570.83642578125
246.75975036621094,477.30767822265625,451.74298095703125,570.6854858398438
249.2446746826172,477.1305236816406,451.3148498535156,569.6801147460938
252.5383758544922,475.38525390625,451.9707946777344,569.7811889648438
257.3661804199219,476.0111999511719,452.4423828125,570.0912475585938
264.8146667480469,477.64208984375,453.1396484375,569.4851684570312
270.4996032714844,478.1683044433594,453.4317321777344,569.7426147460938
269.5210876464844,479.6568298339844,452.43902587890625,567.09033203125
271.8615417480469,479.94293212890625,453.524658203125,566.5986938476562
271.9794921875,479.6591491699219,455.0319519042969,570.6788940429688
278.033447265625,480.7068786621094,453.8407897949219,569.3800659179688
285.0879821777344,480.9225769042969,452.95147705078125,564.9378051757812
287.29119873046875,481.82843017578125,454.91046142578125,563.1292114257812
292.3312072753906,481.9183044433594,455.3453674316406,562.6649780273438
295.2093505859375,483.5363464355469,457.0993347167969,562.1682739257812
298.93359375,484.1759948730469,458.2936096191406,561.8179931640625
