xmin,ymin,xmax,ymax
423.64697265625,477.4245300292969,602.3021850585938,574.0447387695312
424.91534423828125,477.3106384277344,601.54541015625,573.3460083007812
428.476806640625,479.146240234375,601.1542358398438,572.6088256835938
427.4410095214844,479.0652770996094,602.4771728515625,569.6058959960938
429.27447509765625,478.939453125,599.7501831054688,568.0560913085938
432.1692810058594,480.00616455078125,596.7682495117188,567.9156494140625
434.3592224121094,482.26885986328125,596.040771484375,567.3854370117188
438.0576171875,482.2892761230469,595.5720825195312,566.0765991210938
439.1066589355469,482.1314392089844,593.6319580078125,565.9918823242188
441.24908447265625,483.1176452636719,591.9961547851562,565.383056640625
442.4700622558594,485.32696533203125,590.1915893554688,562.3994140625
444.2746276855469,482.98468017578125,589.4358520507812,563.080078125
445.960693359375,480.2078552246094,589.5467529296875,561.354736328125
447.0546875,486.2733459472656,587.2882690429688,561.79931640625
448.9420471191406,483.50860595703125,587.7525024414062,561.3012084960938
450.0299987792969,482.6298828125,587.671875,559.3034057617188
451.7508239746094,483.7574157714844,587.625244140625,558.6596069335938
452.6224060058594,486.6369323730469,586.9522094726562,556.6469116210938
453.5830078125,485.8504333496094,586.7745971679688,557.8612670898438
453.56573486328125,485.52252197265625,585.9094848632812,558.172607421875
453.7452697753906,486.6947326660156,585.0989990234375,555.5795288085938
454.96630859375,487.4808044433594,583.6138916015625,554.612548828125
455.3786315917969,487.6427917480469,582.3203125,554.5948486328125
457.1034851074219,487.953369140625,581.5955810546875,554.4696044921875
458.5016174316406,488.6893615722656,580.6744995117188,553.5762939453125
455.561279296875,491.5116882324219,581.020263671875,552.1554565429688
