xmin,ymin,xmax,ymax
367.8321838378906,485.398193359375,582.2036743164062,563.9024047851562
361.7514343261719,483.8539733886719,576.2647705078125,563.9633178710938
357.4335021972656,486.8041687011719,569.4298095703125,563.8698120117188
352.773681640625,488.37255859375,561.7544555664062,564.7017822265625
343.9646911621094,486.9668884277344,548.1084594726562,562.796875
336.7213439941406,487.9967346191406,531.165283203125,561.1943969726562
322.8023986816406,486.3961486816406,518.1513061523438,560.825927734375
319.0443115234375,493.36767578125,506.75445556640625,560.0977783203125
311.65936279296875,491.1864929199219,495.5404357910156,558.3759155273438
301.596435546875,494.0227966308594,478.7962951660156,555.0324096679688
293.6864929199219,490.2756042480469,471.96533203125,555.134765625
287.8238525390625,489.9501953125,457.3280334472656,554.2213134765625
277.8495178222656,494.362060546875,446.9548034667969,553.0072021484375
271.74285888671875,492.59185791015625,441.1827087402344,552.7215576171875
267.20458984375,492.712646484375,428.15869140625,552.8480224609375
258.5910949707031,492.56719970703125,422.564453125,550.8034057617188
253.0537567138672,491.837158203125,413.22833251953125,551.5609741210938
248.92637634277344,497.2770690917969,400.4833068847656,552.3703002929688
241.0170440673828,494.920654296875,391.80426025390625,551.263916015625
233.63796997070312,494.0614318847656,386.3008117675781,549.6041870117188
231.85435485839844,492.8813171386719,377.0350646972656,548.8522338867188
224.0528564453125,497.8778991699219,370.2193603515625,550.408935546875
219.4473114013672,496.237060546875,365.70166015625,548.879150390625
214.07485961914062,494.5943298339844,358.08599853515625,546.3059692382812
210.795654296875,496.0138854980469,346.89794921875,548.6650390625
204.10256958007812,496.5789489746094,340.7259216308594,548.6087646484375
