xmin,ymin,xmax,ymax
294.6856384277344,477.367919921875,618.9703369140625,593.303955078125
290.8710632324219,476.0145568847656,617.0294189453125,594.1227416992188
278.6552734375,476.4278259277344,588.5927734375,587.1995239257812
252.0516815185547,476.05743408203125,588.45166015625,598.0026245117188
223.97607421875,475.87945556640625,574.1535034179688,598.7816162109375
188.49769592285156,475.4676208496094,554.6979370117188,605.7046508789062
138.74591064453125,469.6838073730469,520.7444458007812,601.1228637695312
90.28456115722656,472.30206298828125,481.7060546875,611.0833129882812
31.732446670532227,468.78424072265625,445.2115173339844,614.968505859375
8.00540828704834,464.6935729980469,410.74200439453125,607.63232421875
0.0,477.0250549316406,371.2116394042969,613.7669677734375
0.0,479.693115234375,328.6635437011719,610.7938842773438
1.74200439453125,473.2301940917969,269.56494140625,618.3642578125
0.0,463.7719421386719,195.26417541503906,619.1951904296875
4.207629680633545,474.5014343261719,130.6868133544922,615.8871459960938
4.246379375457764,471.0846252441406,52.42066192626953,578.501708984375
