xmin,ymin,xmax,ymax
94.73651123046875,479.8951110839844,405.0458984375,577.8541870117188
103.03680419921875,480.7095642089844,407.46514892578125,576.9716796875
119.4791259765625,479.7491760253906,420.98760986328125,576.0829467773438
130.23484802246094,481.63531494140625,432.6268005371094,576.3605346679688
143.7566375732422,479.72808837890625,444.9870300292969,575.8790893554688
163.58352661132812,483.05352783203125,456.6764831542969,575.2599487304688
175.11895751953125,480.63360595703125,463.5591735839844,574.2702026367188
188.4165496826172,483.1847839355469,479.38555908203125,575.3204345703125
199.1858367919922,480.9737854003906,489.0068359375,574.3672485351562
215.13047790527344,482.4725646972656,505.0420837402344,575.1569213867188
228.1243133544922,481.02911376953125,506.3106384277344,573.2716674804688
240.57290649414062,482.2881774902344,526.6483764648438,574.73974609375
251.5446014404297,481.6913757324219,529.5868530273438,573.3660888671875
260.91387939453125,481.2227478027344,549.8823852539062,572.97509765625
274.4020080566406,481.949951171875,552.5262451171875,570.9889526367188
284.7643127441406,480.3960876464844,564.658935546875,570.9544067382812
300.9642028808594,482.4842834472656,579.8477172851562,574.4114379882812
307.9862976074219,481.0693359375,589.9476928710938,572.8021850585938
321.9515686035156,482.763916015625,602.4177856445312,572.8159790039062
330.2757873535156,481.86138916015625,604.0145874023438,571.6509399414062
342.81915283203125,482.2165222167969,621.8446655273438,572.50634765625
359.4156799316406,481.7113952636719,621.240478515625,573.4710693359375
365.1103210449219,482.2421875,646.0665893554688,572.8715209960938
378.38629150390625,483.331787109375,653.0963745117188,572.8968505859375
387.43756103515625,481.82958984375,655.3267211914062,571.3358764648438
394.00885009765625,482.308837890625,672.1663818359375,572.116455078125
