xmin,ymin,xmax,ymax
300.55694580078125,482.2955627441406,564.17578125,568.037353515625
307.88818359375,482.6220397949219,568.6449584960938,568.1079711914062
318.6741943359375,481.3702697753906,580.35107421875,567.5375366210938
327.18634033203125,483.1250915527344,592.6195678710938,567.69140625
340.4270324707031,482.5904846191406,594.3854370117188,566.4902954101562
347.9124450683594,482.6259765625,606.9264526367188,566.9345703125
356.6773986816406,482.6280212402344,616.7865600585938,567.6199340820312
369.4918518066406,482.765869140625,628.768310546875,567.7296752929688
376.4899597167969,482.92974853515625,640.3943481445312,567.8397216796875
391.8282165527344,483.6519470214844,642.2709350585938,566.7470703125
397.17578125,482.68951416015625,653.8551635742188,567.8153686523438
406.2827453613281,483.0082092285156,666.8043823242188,568.3189697265625
420.0318298339844,482.88165283203125,673.8910522460938,567.8971557617188
427.66259765625,483.2148132324219,686.3184814453125,567.2738037109375
439.18585205078125,485.4765625,688.4855346679688,567.9651489257812
448.9488830566406,482.5025329589844,697.1616821289062,565.4767456054688
455.7370300292969,483.77252197265625,712.2255859375,566.976318359375
471.8253479003906,484.0424499511719,715.5386352539062,568.225830078125
475.665771484375,482.8920593261719,732.4668579101562,567.2359008789062
488.02880859375,483.4926452636719,739.2819213867188,566.479248046875
498.30126953125,483.1125183105469,742.16259765625,565.7225952148438
502.6644592285156,483.272216796875,754.7733764648438,566.3226928710938
511.3365173339844,483.5641174316406,765.4805908203125,567.4578857421875
521.8504028320312,483.698974609375,771.0642700195312,566.3826904296875
527.7129516601562,483.4537048339844,785.3661499023438,567.4469604492188
539.3915405273438,484.249755859375,792.569580078125,567.335693359375
